customer_id,age_customer,gender_customer,area_customer,last_active_customer,account_status_customer,latitude_customer,longitude_customer,address_text_customer,location_type_customer,floor_number_customer,distance_radius_km_customer,preferred_day_customer,preferred_time_slot_customer,availability_start_time_customer,availability_end_time_customer,urgency_level_customer,time_sensitivity_level_customer,preferred_service_customer,service_category_customer,custom_task_description_customer,experience_expectation_customer,language_preference_customer,budget_min_customer,budget_max_customer,discount_sensitive_customer,weather_sensitive_customer,peak_hour_flag_customer,location_sensitivity_customer,profile_image_path_customer,voice_note_path_customer,voice_note_duration_sec_customer,customer_rating_given_to_worker average,customer_rating_given_to_worker,total_bookings_customer,last_booking_date_customer,cancellation_customer,cancellation_average_customer,worker_id,full_name,phone_number,email,password_hash,account_status,signup_date,last_login,worker_latitude,worker_longitude,service_city,service_area,service_radius_km,primary_skill,secondary_skills,service_category,skill_level,years_of_experience,licensed_worker,available_days,available_start_time,available_end_time,emergency_available,peak_hour_available,base_service_price,visit_charges,price_negotiable,average_price_range,cnic_number,cnic_front_image_path,cnic_back_image_path,certificate_uploaded,certificate_type,background_verification_status,trust_score,total_jobs_completed,total_jobs_cancelled,late_arrival_count,warning_count,blocked_status,working_rating_given_to_customer_avg,working_rating_given_to_customer,total_reviews,negative_review_count,wallet_balance,platform_commission_rate,total_earnings,pending_payout,last_wallet_deduction,ai_recommendation_score,high_demand_skills,earning_potential_score,profile_image_path,intro_video_path,work_sample_images_path,chat_enabled,media_upload_enabled,data_source,record_last_updated
CUST-3646,58,Female,Faisal Town,18/12/2025,Active,31.477657,74.314805,"House 24, Block F, Faisal Town, Lahore",Home,0,4.4,Friday,Afternoon,12:30,17:30,Low,Low,Cleaner,Cleaning,Post-renovation cleanup needed,No Preference,English,1800,10800,Yes,No,No,High,profiles/cust-3646.jpg,voice_notes/cust-3646_note.mp3,63,3.9,2.2,111,31/10/2025,6,0.05,WRK002646,Zain Orakzai,3348900050,zain.orakzai551@outlook.com,4346e383e5f066872289148491c4425907965f3e147ae83e9b223a52705cfc35,active,04/02/2020,12/01/2026 8:02,31.522712,74.289363,Lahore,Askari,9,Solar Panel,Sofa Cleaning|Wardrobe Making|Post-Construction,Electrician,Beginner,22,Yes,"Monday,Wednesday,Friday",6:45:00,18:30:00,No,Yes,3800,200,Yes,PKR 3800-4800,51530-6523857-7,documents/cnic/front/WRK002646_front.jpg,documents/cnic/back/WRK002646_back.jpg,Yes,NAVTTC Certificate,pending,9,144,7,13,1,No,3.9,3.5,72,0,48832.46,12,1145296.69,60561.4,28/07/2023 5:23,0.471,Yes,0.347,images/workers/profiles/WRK002646.jpg,videos/workers/intro/WRK002646.mp4,images/workers/samples/WRK002646_1.jpg|images/workers/samples/WRK002646_2.jpg|images/workers/samples/WRK002646_3.jpg,Yes,Yes,worker_onboarding_portal,10/07/2023 12:17
CUST-3647,19,Female,Askari 11,27/06/2025,Active,31.491191,74.301291,"House 102, Block E, Askari 11, Lahore",Home,0,18.8,Wednesday,Evening,10:00,13:00,High,Medium,Plumber,Plumbing,Follow-up visit from previous service,No Preference,Urdu,1100,7300,No,Yes,No,High,profiles/cust-3647.jpg,voice_notes/cust-3647_note.mp3,114,2.5,3.6,94,02/10/2025,16,0.17,WRK002647,Owais Laghari,3116316929,owais.laghari450@hotmail.com,ea69fb82bc2c175f778b0ed531c8f3f4d6e6cbb321c9b4532edc2be96af3de3b,active,04/09/2022,30/11/2024 2:45,31.606498,74.376332,Lahore,Barki Road,15,Wood Repair,Sofa Cleaning|Floor Mopping,Carpenter,Intermediate,17,No,"Tuesday,Thursday,Saturday",8:30:00,21:30:00,Yes,No,1200,300,No,PKR 1200-2700,45541-1248060-4,documents/cnic/front/WRK002647_front.jpg,documents/cnic/back/WRK002647_back.jpg,No,None,verified,5.5,366,53,13,5,No,2.5,3.7,282,1,18216.4,12,482879.84,27093.9,13/02/2023 2:57,0.867,No,0.405,images/workers/profiles/WRK002647.jpg,videos/workers/intro/WRK002647.mp4,images/workers/samples/WRK002647_1.jpg|images/workers/samples/WRK002647_2.jpg|images/workers/samples/WRK002647_3.jpg,Yes,No,worker_onboarding_portal,16/10/2024 5:52
CUST-3648,40,Female,DHA Phase 1,02/11/2025,Active,31.472444,74.384999,"House 254, Block E, DHA Phase 1, Lahore",Home,0,18.4,Sunday,Night,14:00,17:30,High,Medium,Electrician,Electrical,Looking for a thorough deep clean,Intermediate,English,1300,5700,Yes,No,No,Low,profiles/cust-3648.jpg,voice_notes/cust-3648_note.mp3,105,2.8,2.9,84,22/12/2025,5,0.06,WRK002648,Liaquat Chaudhry,3504361308,liaquat.chaudhry855@gmail.com,3b964c4e595d9083017f9edbff718c78c31a9c45b0a11be0b3e07705aef280b4,active,02/04/2022,28/12/2022 7:08,31.523155,74.372923,Lahore,Askari,1,Wiring,Carpet Cleaning|Kitchen Cleaning|Drainage,Electrician,Intermediate,14,No,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",7:15:00,16:00:00,No,No,4100,100,Yes,PKR 4100-4600,36877-5961231-9,documents/cnic/front/WRK002648_front.jpg,documents/cnic/back/WRK002648_back.jpg,Yes,None,pending,4.5,509,67,21,2,No,4.1,3.5,163,3,49234.56,10,1042894.77,32522.1,18/02/2025 2:12,0.723,Yes,0.37,images/workers/profiles/WRK002648.jpg,videos/workers/intro/WRK002648.mp4,images/workers/samples/WRK002648_1.jpg|images/workers/samples/WRK002648_2.jpg|images/workers/samples/WRK002648_3.jpg,Yes,No,worker_onboarding_portal,19/03/2023 10:55
CUST-3649,45,Male,DHA Phase 8,14/12/2025,Inactive,31.440159,74.413753,"House 94, Street 2, DHA Phase 8, Lahore",Office,0,13.5,Thursday,Evening,6:00,11:00,Medium,Medium,Carpenter,Carpentry,Seasonal maintenance before summer,Expert,Urdu,1800,23600,No,Yes,No,High,profiles/cust-3649.jpg,voice_notes/cust-3649_note.mp3,63,2,2.3,20,27/08/2025,0,0,WRK002649,Arshad Gillani,3333201974,arshad.gillani982@outlook.com,585224f28b175d0e70966b0b41ae1ed7948bbfb70b75143223dc580376f3a0a5,active,08/07/2023,13/04/2025 15:08,31.638245,74.425592,Lahore,Ravi Road,4,Water Heater,Furniture Making|Solar Panel|Wiring,Plumber,Intermediate,23,No,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:45:00,18:45:00,No,Yes,2300,100,Yes,PKR 2300-3300,45923-4546563-6,documents/cnic/front/WRK002649_front.jpg,documents/cnic/back/WRK002649_back.jpg,Yes,NAVTTC Certificate,verified,7.9,98,12,2,1,No,4.7,3.8,98,8,28528.73,10,967440.61,81362.23,09/03/2025 2:38,0.956,Yes,0.676,images/workers/profiles/WRK002649.jpg,videos/workers/intro/WRK002649.mp4,images/workers/samples/WRK002649_1.jpg|images/workers/samples/WRK002649_2.jpg|images/workers/samples/WRK002649_3.jpg,No,No,worker_onboarding_portal,08/08/2023 9:53
CUST-3650,19,Male,Mall Road,22/03/2025,Active,31.552568,74.325526,"House 464, Block B, Mall Road, Lahore",Home,0,15.6,Sunday,Morning,7:00,11:00,Low,Medium,Carpenter,Carpentry,Require premium quality work,Beginner,Urdu,4000,18200,Yes,No,No,Medium,profiles/cust-3650.jpg,voice_notes/cust-3650_note.mp3,72,2.1,3.2,46,21/11/2025,5,0.11,WRK002650,Kashif Javed,3119617724,kashif.javed840@gmail.com,4a22a2c2008c44cf75d52e382e0629d102aa1ef5021aa2514ba985b4c34c33eb,active,01/04/2020,01/07/2025 22:16,31.48904,74.438136,Lahore,DHA Phase 2,8,Floor Mopping,Furniture Making|Bathroom Fitting|Pipe Fitting,Cleaner,Intermediate,4,No,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",6:45:00,19:45:00,No,Yes,4900,150,Yes,PKR 4900-6400,11352-7788264-2,documents/cnic/front/WRK002650_front.jpg,documents/cnic/back/WRK002650_back.jpg,No,None,pending,3.5,112,8,11,3,No,3.9,4.7,41,4,13062.89,20,585978.13,10037.2,25/11/2021 22:12,0.886,No,0.847,images/workers/profiles/WRK002650.jpg,videos/workers/intro/WRK002650.mp4,images/workers/samples/WRK002650_1.jpg|images/workers/samples/WRK002650_2.jpg|images/workers/samples/WRK002650_3.jpg,Yes,No,worker_onboarding_portal,19/07/2021 1:44
CUST-3651,60,Male,Bedian Road,29/07/2025,Active,31.42134,74.373734,"House 310, Block D, Bedian Road, Lahore",Home,0,8.1,Thursday,Morning,9:00,17:30,Medium,Medium,Cleaner,Cleaning,New construction work needed,Expert,Urdu,1700,18700,Yes,No,No,Low,profiles/cust-3651.jpg,voice_notes/cust-3651_note.mp3,108,4.6,3.2,84,07/02/2026,3,0.04,WRK002651,Haider Pasha,3131985416,haider.pasha517@outlook.com,1f7d7ce6b66d0cac366dc9bb7c6c6ead482797b0f3b929be70810f20b064e939,active,02/01/2025,25/12/2025 11:40,31.531955,74.336606,Lahore,Raiwind Road,5,Cabinet Work,Deep Cleaning|Carpet Cleaning|Switch Board,Carpenter,Expert,13,No,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:00:00,16:15:00,No,No,4700,100,No,PKR 4700-5200,19108-8938826-3,documents/cnic/front/WRK002651_front.jpg,documents/cnic/back/WRK002651_back.jpg,No,NVQ Certificate,pending,3.1,696,94,67,4,No,2.8,4.7,628,11,39486.42,18,262168.83,5857.36,16/03/2025 19:54,0.594,Yes,0.387,images/workers/profiles/WRK002651.jpg,videos/workers/intro/WRK002651.mp4,images/workers/samples/WRK002651_1.jpg|images/workers/samples/WRK002651_2.jpg|images/workers/samples/WRK002651_3.jpg,Yes,Yes,worker_onboarding_portal,16/02/2025 3:50
CUST-3652,60,Male,Faisal Town,28/12/2025,Inactive,31.474365,74.312936,"House 25, Street 20, Faisal Town, Lahore",Shop,0,13.4,Thursday,Any,12:00,17:00,High,High,Cleaner,Cleaning,Multiple items need attention,Beginner,English,1400,6100,Yes,Yes,No,High,profiles/cust-3652.jpg,voice_notes/cust-3652_note.mp3,78,3.4,3.1,70,27/09/2025,7,0.1,WRK002652,Asif Virk,3229251351,asif.virk208@outlook.com,1afd500d583819b3d0fe1bd7710db84ed882e76e9ca1ec066c109a599c68454f,active,17/06/2022,08/11/2025 11:13,31.470267,74.376196,Lahore,Shadman,4,Meter Reading,Bathroom Fitting,Electrician,Intermediate,17,No,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",8:00:00,18:00:00,Yes,Yes,4700,350,Yes,PKR 4700-5700,53958-8610314-1,documents/cnic/front/WRK002652_front.jpg,documents/cnic/back/WRK002652_back.jpg,Yes,ITI Certificate,verified,10,503,20,43,1,No,4.3,3.6,318,23,34880,12,699674.36,19303.39,19/01/2023 6:33,0.783,Yes,0.83,images/workers/profiles/WRK002652.jpg,videos/workers/intro/WRK002652.mp4,images/workers/samples/WRK002652_1.jpg|images/workers/samples/WRK002652_2.jpg|images/workers/samples/WRK002652_3.jpg,Yes,Yes,worker_onboarding_portal,21/03/2023 18:32
CUST-3653,24,Female,Gulshan-e-Ravi,18/12/2025,Active,31.570233,74.33382,"House 61, Block C, Gulshan-e-Ravi, Lahore",Home,0,13.4,Friday,Morning,11:00,16:30,Low,Medium,Electrician,Electrical,Seasonal maintenance before summer,Intermediate,English,600,3900,No,No,Yes,Low,profiles/cust-3653.jpg,voice_notes/cust-3653_note.mp3,39,3.8,2.8,74,29/11/2025,15,0.2,WRK002653,Arshad Yousaf,3034815637,arshad.yousaf860@outlook.com,c174b2cf2ad5c6c06fa86b820c62f1b8f0ee9945878b99bf33ac25d367a4143b,active,05/02/2026,19/02/2026 16:23,31.515598,74.402545,Lahore,Sabzazar,14,Sofa Cleaning,Septic Tank,Cleaner,Master,4,No,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:30:00,21:15:00,Yes,No,2800,550,Yes,PKR 2800-4800,17795-3127188-3,documents/cnic/front/WRK002653_front.jpg,documents/cnic/back/WRK002653_back.jpg,No,None,pending,8.2,215,1,2,2,No,3,3.5,210,0,15253.85,20,579296.33,46921.87,17/02/2026 11:46,0.538,Yes,0.803,images/workers/profiles/WRK002653.jpg,videos/workers/intro/WRK002653.mp4,images/workers/samples/WRK002653_1.jpg|images/workers/samples/WRK002653_2.jpg|images/workers/samples/WRK002653_3.jpg,Yes,Yes,worker_onboarding_portal,18/02/2026 9:42
CUST-3654,55,Female,Model Town,30/06/2025,Active,31.49151,74.337135,"House 319, Street 27, Model Town, Lahore",Home,0,10.9,Wednesday,Any,7:30,9:00,Low,High,Electrician,Electrical,Inspection and report required first,Expert,Urdu,500,5700,No,Yes,No,Medium,profiles/cust-3654.jpg,voice_notes/cust-3654_note.mp3,11,3.2,3.9,67,10/10/2025,9,0.13,WRK002654,Rashid Dar,3234233648,rashid.dar625@yahoo.com,d48f2edd29c44e72d0a5bd5a418d0e8c0db2c3866323acb7be1e27b8c0b5c23c,pending_verification,23/05/2024,07/01/2025 10:40,31.479308,74.41321,Lahore,Mozang,8,Post-Construction,Wiring,Cleaner,Expert,15,No,"Wednesday,Thursday,Friday,Saturday,Sunday",9:00:00,16:00:00,No,Yes,3400,500,No,PKR 3400-4400,54958-1019162-4,documents/cnic/front/WRK002654_front.jpg,documents/cnic/back/WRK002654_back.jpg,Yes,Diploma in Trade,verified,3.3,92,1,2,0,No,3.9,4.6,42,2,45417.01,12,1355274.07,67940.27,13/10/2024 22:15,0.771,Yes,0.456,images/workers/profiles/WRK002654.jpg,videos/workers/intro/WRK002654.mp4,images/workers/samples/WRK002654_1.jpg|images/workers/samples/WRK002654_2.jpg|images/workers/samples/WRK002654_3.jpg,Yes,Yes,worker_onboarding_portal,06/06/2024 3:05
CUST-3655,19,Female,Mughalpura,19/04/2025,Active,31.568528,74.351114,"House 209, Block F, Mughalpura, Lahore",Home,0,15.9,Sunday,Night,15:30,18:30,Low,Low,Electrician,Electrical,Multiple items need attention,Intermediate,English,800,6700,Yes,No,No,High,profiles/cust-3655.jpg,voice_notes/cust-3655_note.mp3,93,2.7,1.5,78,12/10/2025,11,0.14,WRK002655,Sajid Chishti,3021270166,sajid.chishti741@outlook.com,35c0d192b0611996ade0a8277345b11282a89fe5d4ff2a2bdf7330711eaf5d00,active,12/02/2021,01/06/2025 10:24,31.486632,74.283042,Lahore,DHA Phase 2,9,Shelf Fitting,Solar Panel,Carpenter,Expert,22,Yes,"Saturday,Sunday",9:30:00,17:45:00,No,Yes,3200,250,No,PKR 3200-4200,45434-8517252-6,documents/cnic/front/WRK002655_front.jpg,documents/cnic/back/WRK002655_back.jpg,Yes,None,verified,5.9,415,53,25,0,No,4.5,3,221,0,27586.83,12,624812.34,32966.1,23/04/2023 7:36,0.411,No,0.948,images/workers/profiles/WRK002655.jpg,videos/workers/intro/WRK002655.mp4,images/workers/samples/WRK002655_1.jpg|images/workers/samples/WRK002655_2.jpg|images/workers/samples/WRK002655_3.jpg,Yes,No,worker_onboarding_portal,15/07/2024 7:17
CUST-3656,58,Male,Barki Road,02/05/2025,Inactive,31.443146,74.425027,"House 489, Block E, Barki Road, Lahore",Shop,0,7.6,Thursday,Any,10:30,13:30,Low,Medium,Carpenter,Carpentry,Follow-up visit from previous service,No Preference,English,1400,8100,No,Yes,No,Medium,profiles/cust-3656.jpg,voice_notes/cust-3656_note.mp3,117,1.5,2.3,115,12/09/2025,32,0.28,WRK002656,Danish Gondal,3459488262,danish.gondal614@yahoo.com,dff937ea03c7633d787d7b684b04de0e1126b3e52cd137978e3e165bf29ca48e,pending_verification,07/12/2020,30/07/2022 11:46,31.51701,74.258513,Lahore,Cantt,13,Wiring,Floor Mopping|Water Heater|Deep Cleaning,Electrician,Intermediate,14,No,"Wednesday,Thursday,Friday,Saturday,Sunday",7:30:00,17:30:00,No,No,1400,600,Yes,PKR 1400-3400,48249-9763587-3,documents/cnic/front/WRK002656_front.jpg,documents/cnic/back/WRK002656_back.jpg,No,NVQ Certificate,not_submitted,6.8,751,5,29,3,No,4.7,3.7,749,111,31233.66,15,314624.61,16625.93,23/01/2026 6:16,0.41,Yes,0.522,images/workers/profiles/WRK002656.jpg,videos/workers/intro/WRK002656.mp4,images/workers/samples/WRK002656_1.jpg|images/workers/samples/WRK002656_2.jpg|images/workers/samples/WRK002656_3.jpg,Yes,Yes,worker_onboarding_portal,26/11/2022 17:09
CUST-3657,62,Female,DHA Phase 1,11/05/2025,Inactive,31.481231,74.388324,"House 259, Block A, DHA Phase 1, Lahore",Home,0,4.1,Friday,Morning,7:00,12:30,Low,Medium,Electrician,Electrical,Need expert with experience in modern systems,Beginner,English,900,2500,No,Yes,Yes,Low,profiles/cust-3657.jpg,voice_notes/cust-3657_note.mp3,13,3.1,1.8,115,05/10/2025,21,0.18,WRK002657,Noman Shah,3341213253,noman.shah503@outlook.com,22318eb65598c786b841ed9d0d6b08aca6a29242738524ad2561a65418451ef2,active,05/05/2025,24/11/2025 12:48,31.580317,74.439685,Lahore,Garden Town,11,Tap Replacement,Ceiling Work,Plumber,Master,8,No,"Monday,Tuesday,Thursday,Friday,Saturday",8:30:00,17:15:00,Yes,No,2300,450,Yes,PKR 2300-4300,53904-4671923-7,documents/cnic/front/WRK002657_front.jpg,documents/cnic/back/WRK002657_back.jpg,No,None,verified,7.9,247,1,18,1,No,3.9,4.7,93,12,19832.85,10,1257952.21,60374.35,24/09/2025 11:34,0.826,Yes,0.688,images/workers/profiles/WRK002657.jpg,videos/workers/intro/WRK002657.mp4,images/workers/samples/WRK002657_1.jpg|images/workers/samples/WRK002657_2.jpg|images/workers/samples/WRK002657_3.jpg,Yes,No,worker_onboarding_portal,08/12/2025 19:55
CUST-3658,53,Female,Krishan Nagar,04/04/2025,Active,31.547996,74.35166,"House 371, Block A, Krishan Nagar, Lahore",Home,0,1.3,Thursday,Evening,12:30,14:00,High,Low,Carpenter,Carpentry,"Need urgent repair, system not working at all",No Preference,Urdu,2400,6100,Yes,No,Yes,Medium,profiles/cust-3658.jpg,voice_notes/cust-3658_note.mp3,86,1.7,4.8,118,10/09/2025,19,0.16,WRK002658,Khurram Ali,3132000526,khurram.ali723@yahoo.com,85e0e53c9878e61886ba577dfe407cd5ffdd6fa3189801ae83e4dd38dde56abc,active,11/11/2022,21/03/2023 22:01,31.616159,74.337156,Lahore,Iqbal Town,3,Bathroom Fitting,Post-Construction|Kitchen Cleaning|Generator,Plumber,Intermediate,12,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",8:30:00,19:45:00,No,Yes,1700,250,No,PKR 1700-3200,33775-5226616-2,documents/cnic/front/WRK002658_front.jpg,documents/cnic/back/WRK002658_back.jpg,No,None,verified,5.1,669,11,26,1,No,2.9,3.9,413,11,18346.45,20,564845.84,55442.59,05/04/2025 13:47,0.61,No,0.763,images/workers/profiles/WRK002658.jpg,videos/workers/intro/WRK002658.mp4,images/workers/samples/WRK002658_1.jpg|images/workers/samples/WRK002658_2.jpg|images/workers/samples/WRK002658_3.jpg,No,Yes,worker_onboarding_portal,16/01/2025 10:20
CUST-3659,59,Male,GT Road,25/01/2026,Active,31.578603,74.312955,"House 257, Block F, GT Road, Lahore",Office,0,15.5,Any,Afternoon,16:30,20:30,Low,Medium,Cleaner,Cleaning,Regular maintenance checkup required,Beginner,Urdu,3000,5800,Yes,No,No,Low,profiles/cust-3659.jpg,voice_notes/cust-3659_note.mp3,79,1.2,1.3,99,12/09/2025,15,0.15,WRK002659,Zain Elahi,3341858911,zain.elahi972@yahoo.com,910f6d6791e0f24c344153cc32df68ad42d3eca443a0cececdfc56aaec9f152d,active,05/09/2021,07/12/2023 9:37,31.552903,74.353368,Lahore,Dharampura,14,Switch Board,Drainage,Electrician,Intermediate,3,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:15:00,19:00:00,No,Yes,1600,350,No,PKR 1600-3100,13936-5633406-9,documents/cnic/front/WRK002659_front.jpg,documents/cnic/back/WRK002659_back.jpg,Yes,None,pending,3.2,205,9,3,4,Yes,4.9,3.1,78,0,42011.23,15,426893.72,12240.01,03/01/2022 20:05,0.989,Yes,0.448,images/workers/profiles/WRK002659.jpg,videos/workers/intro/WRK002659.mp4,images/workers/samples/WRK002659_1.jpg|images/workers/samples/WRK002659_2.jpg|images/workers/samples/WRK002659_3.jpg,Yes,Yes,worker_onboarding_portal,03/05/2023 1:43
CUST-3660,40,Female,DHA Phase 7,13/02/2026,Active,31.446097,74.407321,"House 28, Block F, DHA Phase 7, Lahore",Shop,0,19,Friday,Morning,9:30,13:00,Low,Medium,Electrician,Electrical,"Need urgent repair, system not working at all",Beginner,English,1000,5700,No,No,Yes,Medium,profiles/cust-3660.jpg,voice_notes/cust-3660_note.mp3,37,3.4,3.8,41,24/12/2025,11,0.27,WRK002660,Rauf Bhatti,3008267730,rauf.bhatti537@outlook.com,1f41483517b7855118a621552d1e7c201656b3a3bfaef36b3bad9633db283021,suspended,10/01/2025,30/01/2025 22:24,31.610865,74.274161,Lahore,Anarkali,7,Tap Replacement,Floor Mopping|Wood Repair,Plumber,Expert,4,Yes,"Tuesday,Thursday,Saturday",6:15:00,21:15:00,No,No,1900,150,No,PKR 1900-2900,41589-7110358-5,documents/cnic/front/WRK002660_front.jpg,documents/cnic/back/WRK002660_back.jpg,Yes,Professional License,not_submitted,4.7,119,15,0,4,No,3.2,4.2,47,2,35485.86,15,166634.42,14135.46,05/03/2025 11:27,0.572,No,0.934,images/workers/profiles/WRK002660.jpg,videos/workers/intro/WRK002660.mp4,images/workers/samples/WRK002660_1.jpg|images/workers/samples/WRK002660_2.jpg|images/workers/samples/WRK002660_3.jpg,Yes,No,worker_onboarding_portal,08/11/2025 12:35
CUST-3661,51,Male,Ferozpur Road,19/11/2025,Active,31.505612,74.347714,"House 48, Block F, Ferozpur Road, Lahore",Apartment,7,15.9,Friday,Morning,6:00,12:30,Medium,Medium,Cleaner,Cleaning,Inspection and report required first,Beginner,English,2200,15800,No,Yes,No,High,profiles/cust-3661.jpg,voice_notes/cust-3661_note.mp3,67,2.3,1.6,108,03/10/2025,28,0.26,WRK002661,Yasir Zahid,3118323087,yasir.zahid431@outlook.com,1671559495e892bbb8481eeabbe346f05f43433ed1b5f75bb59ee4a780193f96,active,14/02/2020,16/05/2020 5:12,31.623139,74.393408,Lahore,GT Road,7,Kitchen Cleaning,Furniture Making|Shelf Fitting,Cleaner,Master,23,No,"Monday,Tuesday,Thursday,Friday,Saturday",6:30:00,16:30:00,No,Yes,5000,600,No,PKR 5000-6000,10311-1257386-4,documents/cnic/front/WRK002661_front.jpg,documents/cnic/back/WRK002661_back.jpg,No,Diploma in Trade,pending,3.9,622,34,41,2,No,4,4.6,614,3,48098.95,18,1176874.53,46223.64,07/08/2024 0:33,0.698,Yes,0.629,images/workers/profiles/WRK002661.jpg,videos/workers/intro/WRK002661.mp4,images/workers/samples/WRK002661_1.jpg|images/workers/samples/WRK002661_2.jpg|images/workers/samples/WRK002661_3.jpg,Yes,Yes,worker_onboarding_portal,06/01/2026 16:53
CUST-3662,28,Male,Multan Road,11/10/2025,Active,31.465465,74.290797,"House 262, Block H, Multan Road, Lahore",Home,0,16.8,Friday,Any,15:00,17:30,Medium,Medium,Electrician,Electrical,Follow-up visit from previous service,Expert,Urdu,500,2900,Yes,Yes,Yes,Medium,profiles/cust-3662.jpg,voice_notes/cust-3662_note.mp3,5,3.7,2.8,62,23/01/2026,20,0.32,WRK002662,Shahid Gillani,3013878590,shahid.gillani704@outlook.com,2115ef227d08012dd23d25b11265d86e356c4250d97daec6fe12fc1d675cd4ce,inactive,24/10/2024,25/01/2026 20:56,31.50409,74.325084,Lahore,DHA Phase 6,10,Window Cleaning,Solar Panel|Shelf Fitting,Cleaner,Expert,17,No,"Wednesday,Thursday,Friday,Saturday,Sunday",7:15:00,20:00:00,Yes,Yes,3400,600,No,PKR 3400-5400,19174-2080785-9,documents/cnic/front/WRK002662_front.jpg,documents/cnic/back/WRK002662_back.jpg,Yes,Diploma in Trade,verified,4.7,470,15,14,4,No,4.6,4,416,9,37777.98,15,715334.61,13545.87,07/07/2025 5:18,0.833,No,0.903,images/workers/profiles/WRK002662.jpg,videos/workers/intro/WRK002662.mp4,images/workers/samples/WRK002662_1.jpg|images/workers/samples/WRK002662_2.jpg|images/workers/samples/WRK002662_3.jpg,Yes,No,worker_onboarding_portal,26/12/2024 23:17
CUST-3663,20,Male,Multan Road,12/04/2025,Active,31.454499,74.294475,"House 146, Block C, Multan Road, Lahore",Other,0,8.7,Thursday,Morning,9:30,12:00,Low,Medium,Carpenter,Carpentry,Want a professional to assess and quote,Expert,Urdu,1300,25900,Yes,No,No,Medium,profiles/cust-3663.jpg,voice_notes/cust-3663_note.mp3,82,1.8,1.3,28,07/01/2026,4,0.14,WRK002663,Qasim Syed,3239557330,qasim.syed278@hotmail.com,31c58ed608b96e073eb33027205bc8e993712d092110168c7a775b3dd2f38abe,active,17/02/2026,24/02/2026 1:34,31.480024,74.389446,Lahore,Cantt,11,Ceiling Work,Post-Construction,Carpenter,Expert,4,Yes,"Tuesday,Thursday,Saturday",8:00:00,19:00:00,No,No,2300,100,Yes,PKR 2300-3800,23804-2324950-2,documents/cnic/front/WRK002663_front.jpg,documents/cnic/back/WRK002663_back.jpg,Yes,NAVTTC Certificate,verified,3.1,181,19,4,4,No,2.9,4.8,163,6,31572.94,20,773184.88,12157.84,20/02/2026 8:16,0.575,No,0.388,images/workers/profiles/WRK002663.jpg,videos/workers/intro/WRK002663.mp4,images/workers/samples/WRK002663_1.jpg|images/workers/samples/WRK002663_2.jpg|images/workers/samples/WRK002663_3.jpg,Yes,Yes,worker_onboarding_portal,22/02/2026 9:41
CUST-3664,24,Male,DHA Phase 4,01/01/2026,Active,31.467208,74.402893,"House 91, Block F, DHA Phase 4, Lahore",Home,0,5,Friday,Evening,9:30,12:00,High,Medium,Plumber,Plumbing,Complete installation from scratch needed,Intermediate,Urdu,300,7700,No,No,Yes,Medium,profiles/cust-3664.jpg,voice_notes/cust-3664_note.mp3,24,4.1,1.1,33,16/12/2025,11,0.33,WRK002664,Kashif Junaidi,3115212489,kashif.junaidi34@yahoo.com,db54c17f61dae38da074c3074622a1829a7f3697c6083ecce2ce1cc5319fae4e,inactive,28/01/2023,05/07/2025 3:53,31.487315,74.308085,Lahore,Multan Road,4,Water Heater,Switch Board,Plumber,Master,7,No,"Monday,Tuesday,Wednesday,Thursday,Friday",7:15:00,19:45:00,No,No,1100,550,Yes,PKR 1100-2100,42727-3008028-9,documents/cnic/front/WRK002664_front.jpg,documents/cnic/back/WRK002664_back.jpg,No,Professional License,failed,7.3,163,14,12,4,Yes,3,3.3,117,16,31714.09,15,856733.23,13025.68,10/03/2024 2:51,0.924,No,0.89,images/workers/profiles/WRK002664.jpg,videos/workers/intro/WRK002664.mp4,images/workers/samples/WRK002664_1.jpg|images/workers/samples/WRK002664_2.jpg|images/workers/samples/WRK002664_3.jpg,Yes,Yes,worker_onboarding_portal,05/05/2024 4:02
